ID,RA[hr],Dec[deg],dist[pc],rhm[pc],mass[Msun],age[Myr],[Fe/H],sigma_v0_z[km/s],OpSimID,OpSimRA[deg],OpSimDec[deg]
Cl_Trumpler_16,10 45 00.720,-59 42 00.000,2692.35,2.189112758076984,351.12961357549074,6.9733900018528,-0.4974174718196457,0.36407604470488525,353.0,163.103417,-60.072252
Cl_Pismis_17,11 01 30.480,-59 52 22.800,3250.2666666666664,7.286632586877108,2470.224963521748,13.508706405909054,-0.145,0.5292943503903109,353.0,163.103417,-60.072252
NGC_3603,11 15 10.800,-61 15 32.400,5843.08,3.9449998238286437,57.5,2.9473333333333334,-0.4974174718196457,0.10974958062564448,308.0,168.055393,-62.021192
C_1232+365,12 35 02.470,36 18 28.620,140.0,17.189838526406643,4.25,1215.6350574094222,-0.4974174718196457,0.014293908824778108,4237.0,188.844581,37.01176
NGC_5120,13 26 03.463,-63 23 35.088,2866.792019216973,3.207156305224554,8.25,1215.6350574094222,-0.4974174718196457,0.04610620237531227,292.0,198.5178,-62.802646
NGC_5385,13 52 27.000,76 10 24.000,2866.792019216973,3.207156305224554,3.5,1215.6350574094222,-0.4974174718196457,0.030030765318165183,5192.0,205.159843,74.831618
Cl_Westerlund_1,16 47 02.400,-45 51 07.200,4608.8,8.742042030923129,82.125,7.943282347242823,-0.4974174718196457,0.08810969285191182,737.0,252.00003,-45.649929
Cl_Trumpler_24,16 56 58.733,-40 38 39.444,1292.0,9.93,126.0,3.9595,-0.4974174718196457,0.10240073866813244,894.0,255.762192,-41.413602
NGC_6250,16 57 59.280,-45 57 03.600,923.0,1.080360522902657,217.86564694485625,18.5364338210338,-0.4974174718196457,0.4082276960996332,709.0,256.112703,-46.963189
Cl_Pismis_24,17 25 33.600,-34 24 00.000,1892.75,0.9741044044047776,6.166666666666668,3.0,-0.4974174718196457,0.07232941032389267,1117.0,262.04222,-34.820055
Cl_Collinder_347,17 46 22.800,-29 19 30.000,1595.0,1.8196349460582468,12.333333333333336,5.790215050112301,-0.4974174718196457,0.07484116536739271,1322.0,266.892152,-29.966329
Cl_Ruprecht_169,17 59 28.553,-24 46 09.012,1390.0,3.207156305224554,183.5,9.0,-0.4974174718196457,0.21744549388402062,1541.0,270.911152,-24.889328
Cl_Bochum_14,18 01 59.520,-23 42 18.000,711.0,0.2418435138844897,8.833333333333334,6.8617513726472215,-0.4974174718196457,0.17373508399748305,1541.0,270.911152,-24.889328
M_20,18 02 34.800,-22 59 42.000,1028.2,3.325,67.49842104044514,11.455296508958433,-0.4974174718196457,0.12952196458340676,1668.0,269.615316,-21.910382
NGC_6530,18 04 30.000,-24 21 36.000,1389.4,2.9326612278969257,523.2138358702252,4.554241285178211,-0.4974174718196457,0.38397336725791514,1541.0,270.911152,-24.889328
C_1806-240,18 09 37.800,-23 42 00.000,1190.0,3.207156305224554,830.9243804315314,11.160845690112634,-0.4974174718196457,0.4627145210720892,1642.0,272.64875,-22.338083
M_16,18 18 45.120,-13 47 31.200,1840.6,1.2653224006903552,2502.532098889531,4.941361357644051,-0.4974174718196457,1.2784438877619513,2000.0,274.279376,-14.441534
M_18,18 19 57.360,-17 05 20.400,1299.2166666666667,0.9344879820646942,66.88633633606537,30.664489894353327,-0.4974174718196457,0.24320600003703402,1880.0,275.825508,-17.257164
NGC_6618,18 20 34.800,-16 09 00.000,1444.4,4.725,8162.603162769692,4.341865286914527,0.046,1.1948293338206324,1880.0,275.825508,-17.257164
Cl_Ruprecht_140,18 21 47.232,-33 09 32.040,2950.0,3.207156305224554,181.75,7.5,-0.4974174718196457,0.21640614450072412,1185.0,274.43978,-33.8247
C_2002+290,20 04 47.760,29 11 45.600,2331.9,1.990433499249236,41.0,5.912548383445633,-0.4974174718196457,0.13046996123043147,3958.0,299.782775,29.40758
NGC_6863,20 05 07.000,-03 33 18.000,2866.792019216973,3.207156305224554,55.0,1215.6350574094222,-0.4974174718196457,0.11904570263763553,2459.0,302.00092,-4.1268
C_2027+392,20 28 44.400,39 47 52.800,449.075,2.3183785068243625,43.67344974399685,257.1086879846124,-0.4974174718196457,0.12476966791265884,4304.0,305.663578,38.889236
NGC_6991,20 54 29.040,47 24 00.000,652.4333333333333,2.6991858835465927,172.46321127061827,648.679775846566,-0.4974174718196457,0.22978637732516108,4597.0,313.004572,47.819225
M_73,20 59 02.496,-12 37 18.552,620.0,0.81,37.0,9.4,-0.4974174718196457,0.1942901545408706,2043.0,314.246019,-13.065098
NGC_7058,21 21 47.520,50 49 19.200,391.625,0.3753798163152273,11.360528837881215,152.0314092378892,-0.4974174718196457,0.1581452880539875,4698.0,319.272164,50.801241
[KPR2005]_123,22 41 11.760,53 59 09.600,245.775,3.9271544106673577,258.66484507857206,140.22942642423163,-0.4974174718196457,0.23330398474033495,4809.0,340.303149,55.22138
NGC_7380,22 47 16.080,58 07 30.000,2246.32,3.6417225640716047,1565.5364512682336,10.035956234295652,-0.4974174718196457,0.5960334103868195,4875.0,344.429595,57.31664
NAME_HIP_21974_Cluster,04 39 54.240,71 16 48.000,177.0,5.720728483454107,421.517415712126,566.0722890537329,-0.4974174718196457,0.24675987108861186,5150.0,72.000109,70.915158
NAME_Collinder_110A,06 38 58.129,02 01 17.278,450.0,3.207156305224554,23.067471887200703,154.88166189124794,-0.4974174718196457,0.07709609443260887,2734.0,98.597192,1.953133
Ass_Vel_OB_2,08 09 29.834,-47 53 56.064,411.0,3.207156305224554,1852.00165225748,18.197008586099827,-0.4974174718196457,0.6908011674166323,645.0,120.792917,-48.966587
NAME_HIP_45189_Cluster,09 16 57.840,-43 51 43.200,188.975,6.26601488106333,1393.962376505744,123.02687708123811,-0.4974174718196457,0.42876789218810984,845.0,138.146657,-42.689756
NGC_3324,10 37 21.840,-58 36 54.000,2575.86,2.2848344895209816,903.0021362211038,2.8982538794138137,-0.474,0.5714910811724296,410.0,158.754141,-57.958073
Cl_Lynga_7,16 11 03.120,-55 18 50.400,4767.5,5.240418581552363,63.77027086757637,5616.533519268292,-1.01,0.10028098312821396,436.0,241.890549,-56.451887
NGC_104,00 24 01.080,-72 04 51.600,4501.0,9.26299340823692,299.0,12589.254117941662,-0.645,0.16332488376692103,114.0,5.606889,-73.293784
[KPS2012]_MWSC_0080,00 51 14.400,44 17 06.000,2154.0,2.694018003192411,12.5,2600.159563165267,-0.4974174718196457,0.061922317351570236,4472.0,11.5552,43.366519
NGC_288,00 52 46.200,-26 35 06.000,8912.0,5.480296896905111,15.5,12589.254117941662,-1.15,0.0483455212022977,1524.0,14.033108,-25.294617
NGC_362,01 03 18.000,-70 50 49.200,8603.0,5.424940362592936,27.5,12589.254117941662,-1.25,0.06472339712069165,162.0,19.21674,-70.227766
Cl_Czernik_11,02 36 34.560,59 38 02.400,1500.0,0.8857045489947654,29.5,358.92193464500497,-0.4974174718196457,0.16590482298752998,4916.0,38.983914,58.589252
NAME_AFGL_4029_IRS_1,03 01 18.480,60 30 10.800,3465.0,2.08509612575851,13.5,1.122018454301963,-0.4974174718196457,0.07314696054236272,4969.0,42.488718,61.010993
NGC_1261,03 12 16.200,-55 12 57.600,16298.0,6.089218774339013,11.5,12589.254117941662,-1.25,0.039505773771838275,492.0,50.475658,-54.543202
NGC_1333,03 29 11.280,31 18 36.000,310.25,1.4699129340170891,21.25,6.3095734448019325,-0.4974174718196457,0.10930149511973535,3999.0,50.760464,30.864187
LDN_1495W,04 14 33.000,28 29 24.000,1306.0,18.950386912867167,38.0,158.48931924611108,-0.4974174718196457,0.040707571907922645,3931.0,63.28521,28.778643
NAME_MAYER_2,04 19 45.120,53 10 30.000,2100.0,0.9779654395150535,12.75,1778.2794100389228,-0.4974174718196457,0.10379723381917871,4785.0,62.570093,53.656122
B_217,04 27 13.320,25 57 54.000,2800.0,2.2142613724869133,37.0,1258.9254117941662,-0.4974174718196457,0.1175110917663823,3764.0,67.038159,25.018758
NGC_1579,04 30 03.360,35 19 30.000,636.85,1.2713457352843855,26.5,3.8018939632056137,-0.4974174718196457,0.1312452343916884,4192.0,68.506196,35.901301
Cl_Pal_2,04 46 05.880,31 22 55.200,27198.0,6.255288377275531,14.0,11220.184543019654,-1.42,0.0430063703900769,4053.0,72.00001,31.829949
LBN_784,05 13 27.120,37 26 16.800,2238.0,3.413652949250658,44.0,25.118864315095824,-0.4974174718196457,0.10320698621413951,4230.0,79.015906,36.910032
NGC_1851,05 14 07.800,-40 02 34.800,12097.0,7.011827679541893,25.0,12589.254117941662,-1.045,0.05428087355227011,949.0,79.406498,-39.869134
M_79,05 24 11.160,-24 31 12.000,12892.0,3.801148689435869,27.0,12589.254117941662,-1.445,0.07661554479487616,1619.0,81.252868,-22.994067
Mamajek_3,05 26 00.600,06 19 48.000,95.0,2.896991962337045,20.0,31.622776601683803,-0.4974174718196457,0.07553248860246732,3020.0,81.635517,8.045528
B_30,05 31 57.000,12 24 36.000,772.0,2.7862788937127,18.0,1.0,-0.4974174718196457,0.07306617977719705,3252.0,81.753992,13.065098
Haro_4-438,05 37 54.120,-06 57 21.600,636.0,0.1476174248324609,3.5,3.9810717055349696,-0.4974174718196457,0.13997731245963974,2338.0,84.37673,-6.798907
Sh2_235B,05 40 53.400,35 42 25.200,2152.0,7.122540748166237,14.0,4.265795188015924,-0.4974174718196457,0.040303149702368084,4184.0,85.38861,35.441678
NAME_LDN_1641_South,05 42 42.000,-08 07 58.800,464.3,2.871056320058566,30.5,4.168693834703356,-0.4974174718196457,0.09369609797641114,2232.0,85.847901,-9.23464
M_78,05 46 42.600,00 06 00.000,747.0,1.5868873169489548,4.5,2.8183829312644555,-0.4974174718196457,0.04840894895863678,2696.0,86.145734,0.931441
NGC_2071,05 47 09.960,00 18 00.000,953.0,0.9779654395150535,8.0,3.548133892335753,-0.4974174718196457,0.08221966082706812,2696.0,86.145734,0.931441
Sh2_252C,06 09 20.880,20 39 36.000,2109.0,1.088678508139399,10.0,177.82794100389228,-0.4974174718196457,0.08712496494728042,3514.0,91.233135,19.413841
NAME_HIP_28944_Cluster,06 14 42.000,-22 30 00.000,272.0,8.750683249920815,200.5,60.25595860743581,-0.4974174718196457,0.1376032361216133,1684.0,93.425946,-21.430042
NGC_2183,06 10 52.080,-06 12 46.800,926.7,3.459884058939717,59.5,14.125375446227554,-0.4974174718196457,0.11921204857808419,2368.0,93.714569,-5.984247
C_0628-096,06 30 57.360,-09 37 30.000,1508.65,1.0991319283633545,17.5,4.7863009232263805,-0.4974174718196457,0.11470611045035677,2148.0,96.720142,-10.721601
IC_446,06 31 02.280,10 26 06.000,1871.0,8.137410543889407,44.5,19.95262314968879,-0.4974174718196457,0.067224771228163,3076.0,97.234861,9.49079
Mon_OB1-D,06 41 04.200,09 36 00.000,2647.0,12.621289823175404,41.0,169.8243652461746,-0.4974174718196457,0.05181225564531556,3084.0,100.311007,9.702306
C_0644+013,06 46 52.320,01 19 12.000,1806.3,1.2780922698778467,22.33333333333333,48.41723675840989,-0.4974174718196457,0.12016780020320657,2744.0,101.722564,2.141012
NGC_2298,06 48 59.400,-36 00 18.000,10815.0,2.601757112672123,17.5,12589.254117941662,-1.545,0.07455522586042443,1064.0,100.984094,-36.910032
[BDS2003]_96,07 05 19.680,-12 19 37.200,1273.0,0.5569594417022588,31.25,14.454397707459279,-0.4974174718196457,0.21533055842065293,2073.0,104.706872,-12.415522
[DBS2003]_5,07 30 07.200,-18 32 06.000,2731.0,1.0702263300353414,42.0,171.79083871575858,-0.4974174718196457,0.1800857175370637,1750.0,113.010351,-19.98603
NGC_2419,07 38 08.520,38 52 55.200,82535.0,25.85150152378472,7.0,12589.254117941662,-2.05,0.014958862649732917,4347.0,115.406508,39.869167
NGC_2467-east,07 52 35.400,-26 25 55.200,4003.0,1.9374787009260488,6.0,2.6001595631652723,-0.4974174718196457,0.0505882432138889,1458.0,118.946993,-26.341543
Koposov_2,07 58 17.040,26 15 00.000,22063.0,15.702803566553028,4.0,12589.254117941662,-2.155,0.014508878298284076,3778.0,118.950719,25.626702
BIP_14,08 15 07.200,-04 04 30.000,1609.0,2.1589048381747404,19.0,124.45146117713871,-0.4974174718196457,0.08528104076146531,2480.0,123.774217,-3.595781
NGC_2579,08 20 43.800,-36 11 49.200,1084.6666666666667,1.853556823492148,16.75,205.3482123357193,-0.4974174718196457,0.08641654413764084,1090.0,124.770694,-35.966846
[DBS2003]_19,08 35 27.600,-40 37 48.000,4350.0,11.477254780723836,21.5,1.0,-0.4974174718196457,0.039345281767076815,981.0,129.273416,-39.313694
[DBS2003]_21,08 42 17.040,-40 44 13.200,3198.85,1.6034442153391617,10.0,1.0,-0.4974174718196457,0.07179025790457022,876.0,130.40655,-42.184563
IRAS_09110-6439,09 12 03.240,-64 51 46.800,9612.0,7.380871241623045,107.5,12589.254117941662,-1.045,0.10970915212162538,232.0,136.174141,-65.928099
NAME_E_3,09 20 57.120,-77 16 55.200,8104.0,3.081513743377621,12.5,7943.282347242824,-0.745,0.05789824412670286,57.0,136.185507,-78.066794
[DBS2003]_50,10 13 40.080,-59 01 15.600,1634.0,2.288070084903144,26.0,31.622776601683803,-0.4974174718196457,0.09690461347242396,390.0,152.918444,-58.380335
[DBS2003]_47,10 15 37.800,-60 18 36.000,1669.0,0.8303480146825926,14.0,44.66835921509634,-0.4974174718196457,0.11803923416574073,347.0,156.885598,-60.661005
NGC_3201,10 17 36.960,-46 24 43.200,4904.0,4.446974923077885,65.5,12589.254117941662,-1.445,0.11032673119258966,690.0,154.995396,-47.81925
[DBS2003]_45,10 19 10.200,-58 02 42.000,3492.0,2.306522263007201,11.5,50.11872336272725,-0.4974174718196457,0.06418928466545486,390.0,152.918444,-58.380335
[DBS2003]_46,10 29 27.600,-57 25 30.000,2565.0,1.2547481110759178,17.0,19.95262314968879,-0.4974174718196457,0.10581290227411136,410.0,158.754141,-57.958073
[DBS2003]_53,10 32 43.800,-61 37 12.000,3438.0,2.7309223594005267,17.5,125.8925411794166,-0.4974174718196457,0.07277073959680391,347.0,156.885598,-60.661005
C_1035-584,10 35 56.040,-58 43 58.800,1330.0,3.063061565273564,37.5,177.82794100389228,-0.4974174718196457,0.10058430328422155,410.0,158.754141,-57.958073
[DBS2003]_55,10 42 30.960,-63 09 25.200,5308.0,2.3987831535274897,12.5,66.83439175686148,-0.4974174718196457,0.06562237624841627,293.0,161.4822,-62.802646
NAME_Graham_Cl,10 56 32.160,-63 01 04.800,3316.6,1.205967182704415,17.0,23.713737056616548,-0.4974174718196457,0.10793173463852032,293.0,161.4822,-62.802646
ESO_93-8,11 19 41.160,-65 13 01.200,13748.5,4.964718292372386,16.0,6354.7867224009715,-0.175,0.05160658570124174,253.0,166.803557,-64.782622
NAME_eps_Cha_Association,12 01 12.000,-78 20 06.000,117.0,2.7493745375045844,13.0,3.9810717055349696,-0.4974174718196457,0.06250966394864321,47.0,180.0,-79.219669
NGC_4147,12 10 06.240,18 32 34.800,19305.0,4.09638353910079,5.5,12589.254117941662,-1.645,0.03330991156830174,3468.0,183.047753,17.86692
NGC_4372,12 25 45.480,-72 39 32.400,5807.0,13.506994372170176,203.0,12589.254117941662,-1.945,0.11144513140395847,133.0,189.188776,-72.099671
C_1235-509,12 38 40.200,-51 09 00.000,21213.0,7.3624190635189874,12.5,12589.254117941662,-1.68,0.03745736136943888,582.0,188.863978,-50.859911
M_68,12 39 28.080,-26 44 38.400,10296.0,4.0779313609967325,27.0,12589.254117941662,-1.745,0.07396978688187736,1461.0,190.946963,-26.341533
NGC_4833,12 59 34.080,-70 52 37.200,6595.0,4.299357498245424,61.5,12589.254117941662,-1.75,0.10872470039229702,157.0,196.783182,-70.227801
[DBS2003]_83,13 11 19.680,-62 45 18.000,3360.0,2.1958091943828557,24.0,3.1622776601683795,-0.4974174718196457,0.09503876023158207,292.0,198.5178,-62.802646
[DBS2003]_131,13 11 39.120,-62 33 10.800,3298.0,5.000540266199613,23.5,3.1622776601683795,-0.4974174718196457,0.06231863151658402,292.0,198.5178,-62.802646
M_53,13 12 55.080,18 10 04.800,17892.0,7.897532228536661,22.5,12589.254117941662,-1.75,0.048521922155355376,3393.0,198.290635,16.550246
NGC_5053,13 16 27.120,17 42 00.000,17399.0,17.60337791127096,12.5,12589.254117941662,-2.15,0.02422419988236576,3393.0,198.290635,16.550246
NGC_5139,13 26 47.400,-47 28 48.000,5199.0,16.809934252796484,858.5,12589.254117941662,-1.445,0.20543743473745216,699.0,200.659316,-47.424471
Cl_VDBH_151,13 40 12.240,-61 43 51.600,4226.6,1.6188820043420304,20.5,3.9810717055349696,-0.4974174718196457,0.10229673532051836,346.0,203.114402,-60.661005
M_3,13 42 11.520,28 22 37.200,10194.0,8.80168895563548,46.5,12589.254117941662,-1.345,0.06607480789196153,3956.0,204.217234,29.407578
NGC_5286,13 46 26.760,-51 22 26.400,11711.0,4.0779313609967325,69.5,12589.254117941662,-1.445,0.1186765431765173,602.0,206.566262,-50.583435
NGC_5466,14 05 31.200,28 32 02.400,16003.0,16.29327326588287,15.0,12589.254117941662,-1.745,0.027582517344060125,3882.0,210.323501,28.079016
[DBS2003]_135,14 08 38.400,-61 10 37.200,2120.0,1.568435138844897,24.0,223.8721138568337,-0.4974174718196457,0.11245137760338289,326.0,209.511258,-61.010993
NGC_5634,14 29 37.320,-05 58 33.600,25214.0,5.424940362592936,3.5,12589.254117941662,-1.645,0.023090268294003825,2421.0,217.560112,-4.809383
NGC_5694,14 39 36.360,-26 32 20.400,34992.0,5.701723034153801,5.0,12589.254117941662,-1.98,0.026919958414051853,1477.0,220.714971,-26.053486
[DBS2003]_137,14 42 02.160,-60 30 36.000,5276.0,3.524366017875004,16.0,1.0,-0.4974174718196457,0.06125082319826857,324.0,222.488718,-61.010993
IC_4499,15 00 18.360,-82 12 50.400,18804.0,29.54193714459624,25.0,12589.254117941662,-1.445,0.02644496280850477,23.0,228.855395,-82.798725
NGC_5824,15 03 58.680,-33 04 04.800,32114.0,9.392158654965325,22.5,12589.254117941662,-1.745,0.0444939528327659,1162.0,226.208476,-34.120161
RCW_87,15 05 17.880,-57 31 40.800,3391.0,3.3213920587303702,16.5,2.5118864315095824,-0.4974174718196457,0.0640728942076593,393.0,224.918474,-58.38032
[KPS2012]_MWSC_2280,15 15 12.600,-62 46 30.000,9537.0,10.407028450688491,30.0,251.18864315095814,-0.4974174718196457,0.04880785227998916,284.0,226.613507,-63.321042
NAME_Serpens_Dwarf,15 16 05.160,-00 06 43.200,23195.0,23.286648767320706,7.0,12589.254117941662,-1.245,0.015761152267651724,2687.0,230.14577,0.931384
NGC_5897,15 17 24.360,-21 00 36.000,12502.0,3.207156305224554,59.5,12589.254117941662,-1.745,0.1238200174249306,1761.0,229.726425,-19.793433
M_5,15 18 33.120,02 04 51.600,7501.0,7.140992926270298,46.5,12589.254117941662,-1.145,0.07335667129533363,2687.0,230.14577,0.931384
NGC_5927,15 28 00.840,-50 40 22.800,7699.0,4.63149670411846,91.0,8912.50938133744,-0.49,0.1274243590125898,614.0,230.096119,-50.212238
NGC_5946,15 35 28.680,-50 39 36.000,10596.0,19.1533608720118,27.0,12589.254117941662,-1.29,0.03413122120793398,634.0,234.6941,-49.677364
ESO_224-8,15 39 05.400,-50 03 03.600,16143.5,8.928683972870752,16.5,6774.7867224009715,-0.05,0.039078752144027055,634.0,234.6941,-49.677364
NGC_5986,15 46 03.000,-37 47 09.600,10517.0,6.827305898501316,59.5,12589.254117941662,-1.345,0.08486453638825553,1004.0,237.911061,-38.359037
[DBS2003]_149,15 54 09.000,-53 10 48.000,4204.0,2.7309223594005267,16.5,2.5118864315095824,-0.4974174718196457,0.07066099305201114,564.0,238.436802,-51.75833
[DBS2003]_153,16 07 37.920,-52 31 48.000,6497.0,10.148697957231686,16.5,100.0,-0.4974174718196457,0.03665466456701626,508.0,242.570093,-53.656122
[DBS2003]_154,16 09 28.800,-52 15 00.000,2087.0,2.4910440440477783,21.0,5.011872336272725,-0.4974174718196457,0.08346634292466205,508.0,242.570093,-53.656122
[DBS2003]_155,16 10 12.000,-52 08 06.000,2186.0,2.4172353316315482,24.5,15.848931924611142,-0.4974174718196457,0.09152000107563034,584.0,243.136057,-50.859905
M_80,16 17 02.400,-22 58 33.600,10011.0,5.111253334823958,43.5,12589.254117941662,-1.445,0.08386357388919341,1624.0,245.300406,-22.717145
M_4,16 23 35.160,-26 31 33.600,2199.0,6.827305898501316,225.0,12589.254117941662,-0.845,0.16502852545318614,1408.0,246.323495,-28.079022
Grasdalen_1,16 23 40.200,-24 27 18.000,1762.0,3.376748593042544,10.25,79.43282347242821,-0.4974174718196457,0.05008469230462151,1529.0,247.038159,-25.018758
NGC_6101,16 25 48.000,-72 12 07.200,15405.0,8.469549749762441,22.5,12589.254117941662,-1.545,0.046854740668076225,127.0,242.81136,-72.099722
NGC_6144,16 27 13.680,-26 01 26.400,8903.0,4.816018485159036,34.5,12589.254117941662,-1.245,0.0769410158642103,1529.0,247.038159,-25.018758
NGC_6139,16 27 40.320,-38 50 56.400,10110.0,6.587427583148568,81.5,12589.254117941662,-1.545,0.10111447202634759,994.0,248.379698,-38.65415
ESO_390-6,16 28 40.080,-35 21 10.800,8205.0,5.0928011567199025,87.5,8912.50938133744,-0.74,0.11915660138932627,1101.0,248.506196,-35.901301
M_107,16 32 31.920,-13 03 14.400,6397.0,3.469009483562832,57.5,12589.254117941662,-0.945,0.11703711827478128,2080.0,248.706894,-12.415464
1636-283,16 39 25.560,-28 23 56.400,8308.0,5.277322937760476,13.0,12589.254117941662,-1.145,0.04511877312901349,1434.0,249.397796,-27.292743
[DBS2003]_103,16 40 03.000,-48 46 37.200,1449.0,3.207156305224554,8.0,15.848931924611142,-0.4974174718196457,0.04540224955017632,652.0,252.00005,-48.440605
[DBS2003]_173,16 40 14.880,-45 39 36.000,4526.0,5.424940362592936,23.5,1.9952623149688788,-0.4974174718196457,0.0598313618488148,737.0,252.00003,-45.649929
M_13,16 41 41.280,36 27 36.000,7107.0,4.889827197575267,59.0,12589.254117941662,-1.445,0.0998554311197655,4259.0,250.225127,37.272582
NGC_6229,16 46 58.800,47 31 40.800,30502.0,7.2701581729986975,4.5,12589.254117941662,-1.145,0.02261657141306823,4633.0,249.79309,48.201102
M_12,16 47 14.280,-01 56 56.400,4797.0,2.970800674753276,53.5,12589.254117941662,-1.045,0.12199234375633868,2527.0,252.000016,-2.635102
NAME_2MASS-GC03,16 52 12.000,-47 03 18.000,8831.0,2.767826715608642,5.0,7943.282347242824,-0.6,0.03863740896708032,652.0,252.00005,-48.440605
NGC_6235,16 53 25.440,-22 10 37.200,11495.0,33.140111874887474,60.0,12589.254117941662,-1.145,0.03868041110500509,1672.0,251.999983,-21.83797
M_10,16 57 09.000,-04 06 00.000,4405.0,3.063061565273564,64.5,12589.254117941662,-1.245,0.13191507705920613,2413.0,253.606593,-5.090318
NGC_6256,16 59 32.640,-37 07 15.600,10296.0,3.358296414938485,101.0,12589.254117941662,-1.02,0.1576498693241014,1097.0,255.493851,-35.901321
GCl_50,16 59 51.000,-00 31 58.800,44999.0,39.007904511977785,6.5,12589.254117941662,-1.945,0.011734722096691644,2643.0,253.582795,-0.187358
[DBS2003]_113,17 00 28.800,-40 33 43.200,2382.0,1.4577220702205511,18.0,7.943282347242823,-0.4974174718196457,0.10101627019673275,894.0,255.762192,-41.413602
M_62,17 01 12.720,-30 06 50.400,6805.0,8.211219256305638,128.0,12589.254117941662,-1.045,0.11349940936625381,1314.0,255.217961,-30.352932
M_19,17 02 37.680,-26 16 04.800,8794.0,6.0338622400268385,100.5,12589.254117941662,-1.74,0.11732154586559261,1432.0,254.602282,-27.292748
[DBS2003]_104,17 03 59.280,-51 05 16.800,940.1,0.4305354331281152,23.0,234.42288153199178,-0.4974174718196457,0.2101125092207919,630.0,256.333006,-49.754491
2MASX_J17041301-4220009,17 04 17.400,-42 20 02.400,2601.0,1.2547481110759178,50.0,3.9810717055349696,-0.4974174718196457,0.18146763029832652,894.0,255.762192,-41.413602
NGC_6284,17 04 26.400,-24 45 54.000,15308.0,34.28414691733904,126.5,11220.184543019654,-1.26,0.05521931693859874,1527.0,256.96182,-25.018768
NGC_6287,17 05 09.240,-22 42 28.800,9400.0,17.52956919885473,85.5,12589.254117941662,-1.645,0.06348774136446682,1652.0,255.341222,-22.26731
[DBS2003]_116,17 09 36.000,-41 35 42.000,1669.0,0.8303480146825926,10.0,1.0,-0.4974174718196457,0.09976136098007146,894.0,255.762192,-41.413602
NGC_6293,17 10 10.200,-26 34 55.200,9474.0,3.376748593042544,61.5,12589.254117941662,-1.99,0.12268194007062196,1404.0,257.676501,-28.07904
NGC_6304,17 14 32.280,-29 27 43.200,5904.0,4.5392358135981725,89.5,11220.184543019654,-0.45,0.12764758018695743,1404.0,257.676501,-28.07904
NGC_6316,17 16 37.200,-28 08 24.000,10403.0,6.495166692628279,99.0,10000.0,-0.45,0.1122315311025804,1404.0,257.676501,-28.07904
M_92,17 17 07.440,43 08 09.600,8292.0,4.926731553783382,67.5,12589.254117941662,-2.05,0.10640569628086295,4446.0,257.853294,42.68974
[DBS2003]_123,17 17 16.800,-36 20 06.000,2024.0,1.1624872205556296,11.0,1.0,-0.4974174718196457,0.08842899516018382,1063.0,259.015906,-36.910032
NGC_6325,17 17 59.280,-23 45 57.600,7806.0,2.6571136469842958,46.5,12589.254117941662,-1.145,0.1202579655916449,1628.0,258.699569,-22.717135
M_9,17 19 11.280,-18 30 57.600,7892.0,4.3362618544535385,76.5,12589.254117941662,-1.645,0.12074395818596344,1844.0,258.626883,-17.696454
Cl_VDBH_223,17 20 40.920,-35 52 58.800,895.0,1.2547481110759178,8.75,281.8382931264449,-0.4974174718196457,0.07591335619023684,1063.0,259.015906,-36.910032
NGC_6334,17 20 51.000,-36 06 54.000,1716.0,4.1332878953089045,86.5,208.9296130854041,-0.4974174718196457,0.13150814952228995,1063.0,259.015906,-36.910032
NGC_6342,17 21 10.080,-19 35 13.200,8502.0,29.781815459948987,153.0,10000.0,-0.55,0.06515722390151144,1719.0,260.324377,-20.411677
NGC_6356,17 23 34.800,-17 48 46.800,13886.0,8.155862721993465,85.0,10000.0,-0.4,0.09280405448566034,1811.0,261.898531,-18.092189
NGC_6355,17 23 58.560,-26 21 10.800,9201.0,3.671983442707465,25.5,12589.254117941662,-1.145,0.0757551520493632,1505.0,259.964211,-25.698267
NGC_6357,17 24 44.400,-34 12 10.800,1725.25,0.9434041349278516,33.5,1.0,-0.4974174718196457,0.1713033897764214,1117.0,262.04222,-34.820055
NGC_6352,17 25 29.280,-48 25 19.200,5610.0,3.1184180995857362,93.5,11220.184543019654,-0.545,0.1574095492616328,679.0,260.387027,-48.066626
IC_1257,17 27 08.640,-07 04 58.800,25002.0,10.370124094480378,10.75,11220.184543019654,-1.545,0.029268785140080952,2273.0,261.635517,-8.045528
ESO_454-29,17 27 33.120,-30 48 07.200,7495.0,3.4505573054587737,40.5,8912.50938133744,-0.69,0.09848618857546011,1233.0,261.464298,-31.850396
NGC_6366,17 27 44.280,-05 04 48.000,3503.0,6.421357980212048,360.5,10000.0,-0.545,0.2153930245913021,2379.0,263.151439,-5.690052
[BDB2003]_G354.67+00.48,17 30 24.120,-33 11 24.000,1904.0,1.2732002891799752,7.5,1.0,-0.4974174718196457,0.0697709615928857,1233.0,261.464298,-31.850396
GCl_66.1,17 30 38.880,-31 35 45.600,7198.0,3.207156305224554,23.5,12589.254117941662,-1.045,0.07781553524930562,1233.0,261.464298,-31.850396
ESO_455-11,17 31 05.160,-29 58 01.200,8197.0,11.311185177787314,41.0,12589.254117941662,-0.945,0.054730613112860343,1332.0,263.782766,-29.407584
NGC_6362,17 31 54.840,-67 02 52.800,7600.0,4.0225748266845605,56.5,12589.254117941662,-0.99,0.10773693081543631,206.0,266.769183,-67.520318
